20.5,-0.1333,9.6202,-0.1648,35.0
20.6,-0.1335,9.6194,-0.1608,35.0
20.7,-0.1363,9.6109,-0.1696,35.0
20.8,-0.1315,9.6245,-0.1748,35.0
20.9,-0.1332,9.6207,-0.1752,35.0
21.0,-0.1362,9.6128,-0.1777,35.0
21.1,-0.1385,9.6053,-0.1805,35.0
21.2,-0.1426,9.5939,-0.1851,35.0
21.3,-0.1457,9.5852,-0.1852,35.0
21.4,-0.1458,9.5847,-0.1944,35.0
21.5,-0.1505,9.5707,-0.1899,35.0
21.6,-0.1609,9.5418,-0.1984,35.0
21.7,-0.1632,9.5349,-0.1984,35.0
21.8,-0.1651,9.5297,-0.2002,35.0
21.9,-0.16,9.5439,-0.2011,35.0
22.0,-0.1681,9.5209,-0.2039,35.0
22.1,-0.1699,9.5149,-0.2138,35.0
22.2,-0.169,9.518,-0.2162,35.0
22.3,-0.167,9.5242,-0.2185,35.0
22.4,-0.1717,9.5112,-0.2175,35.0
22.5,-0.1693,9.5177,-0.2166,35.0
22.6,-0.1727,9.5068,-0.2241,35.0
22.7,-0.1814,9.4834,-0.2191,35.0
22.8,-0.1755,9.4986,-0.2241,35.0
22.9,-0.1773,9.4941,-0.2256,35.0
23.0,-0.182,9.4816,-0.2304,35.0
23.1,-0.1778,9.4935,-0.2315,35.0
23.2,-0.1846,9.4746,-0.232,35.0
23.3,-0.1833,9.4783,-0.2311,35.0
23.4,-0.1862,9.4689,-0.2393,35.0
23.5,-0.1827,9.48,-0.2346,35.0
23.6,-0.1856,9.4708,-0.2408,35.0
23.7,-0.1842,9.4755,-0.2384,35.0
23.8,-0.1932,9.4501,-0.2356,35.0
23.9,-0.1939,9.4474,-0.2423,35.0
24.0,-0.1921,9.4527,-0.2439,35.0
24.1,-0.1914,9.4535,-0.2458,35.0
24.2,-0.1917,9.4529,-0.246,35.0
24.3,-0.1965,9.4399,-0.2432,35.0
24.4,-0.1949,9.4438,-0.2477,35.0
24.5,-0.1892,9.4616,-0.2411,35.0
24.6,-0.1968,9.4391,-0.2498,35.0
24.7,-0.1922,9.4514,-0.2464,35.0
24.8,-0.1986,9.4346,-0.2483,35.0
24.9,-0.2001,9.4286,-0.2479,35.0
25.0,-0.2004,9.4292,-0.242,35.0
25.1,-0.1926,9.451,-0.245,35.0
25.2,-0.194,9.4473,-0.2466,35.0
25.3,-0.1906,9.4568,-0.2431,35.0
25.4,-0.1946,9.4449,-0.2498,35.0
25.5,-0.1937,9.4469,-0.249,35.0
25.6,-0.189,9.4614,-0.2435,35.0
25.7,-0.1951,9.4432,-0.2477,35.0
25.8,-0.1975,9.436,-0.2414,35.0
25.9,-0.1935,9.4471,-0.2388,35.0
26.0,-0.1968,9.4385,-0.2406,35.0
26.1,-0.1906,9.4565,-0.2429,35.0
26.2,-0.1952,9.4437,-0.2437,35.0
