   34.0877457     ,   22.2860832     ,   22.3943558    
   34.2071114     ,   22.3943558     ,   22.5017452    
   34.6510849     ,   22.5017452     ,   22.6111984    
   34.9351234     ,   22.6111984     ,   22.7212334    
   35.2030640     ,   22.7212334     ,   22.8316917    
   35.6150475     ,   22.8316917     ,   22.9438267    
   35.8791924     ,   22.9438267     ,   23.0563087    
   35.9904480     ,   23.0563087     ,   23.1678104    
   36.4006920     ,   23.1678104     ,   23.2809124    
   36.6477814     ,   23.2809124     ,   23.3941917    
   36.9763641     ,   23.3941917     ,   23.5083275    
   37.1833954     ,   23.5083275     ,   23.6222858    
   37.3826866     ,   23.6222858     ,   23.7360077    
   37.6758881     ,   23.7360077     ,   23.8502693    
   37.9767380     ,   23.8502693     ,   23.9651184    
   38.2735214     ,   23.9651184     ,   24.0805092    
   38.5240479     ,   24.0805092     ,   24.1960583    
   38.7347565     ,   24.1960583     ,   24.3114452    
   39.0650482     ,   24.3114452     ,   24.4276161    
   39.3306618     ,   24.4276161     ,   24.5440464    
   39.7675819     ,   24.5440464     ,   24.6620579    
   39.9613152     ,   24.6620579     ,   24.7797451    
   40.0567131     ,   24.7797451     ,   24.8963623    
   40.5784416     ,   24.8963623     ,   25.0151653    
   40.8354607     ,   25.0151653     ,   25.1341152    
   41.2186279     ,   25.1341152     ,   25.2541485    
   41.5742989     ,   25.2541485     ,   25.3750381    
   41.9537277     ,   25.3750381     ,   25.4969406    
   42.1207886     ,   25.4969406     ,   25.6182823    
   42.2125206     ,   25.6182823     ,   25.7385311    
   42.4771538     ,   25.7385311     ,   25.8589535    
   42.4934692     ,   25.8589535     ,   25.9777718    
   42.6672859     ,   25.9777718     ,   26.0961380    
   43.0315323     ,   26.0961380     ,   26.2154007    
   43.1967278     ,   26.2154007     ,   26.3341503    
   43.5507622     ,   26.3341503     ,   26.4537106    
   43.7722816     ,   26.4537106     ,   26.5731487    
   44.1428909     ,   26.5731487     ,   26.6934891    
   44.1815529     ,   26.6934891     ,   26.8124561    
   44.3475876     ,   26.8124561     ,   26.9309368    
   44.6409607     ,   26.9309368     ,   27.0497952    
   44.7797661     ,   27.0497952     ,   27.1679955    
   45.0300674     ,   27.1679955     ,   27.2862873    
   45.3191605     ,   27.2862873     ,   27.4049244    
   45.4049797     ,   27.4049244     ,   27.5225716    
   45.6661339     ,   27.5225716     ,   27.6403866    
   45.9638901     ,   27.6403866     ,   27.7586021    
   46.2389412     ,   27.7586021     ,   27.8770657    
   46.6014595     ,   27.8770657     ,   27.9963303    
   46.7958069     ,   27.9963303     ,   28.1153145    
   47.0223274     ,   28.1153145     ,   28.2342262    
   47.2770462     ,   28.2342262     ,   28.3532448    
   47.7290764     ,   28.3532448     ,   28.4735909    
   48.2062569     ,   28.4735909     ,   28.5953979    
   48.4692497     ,   28.5953979     ,   28.7173233    
   48.6038208     ,   28.7173233     ,   28.8385830    
   48.7354965     ,   28.8385830     ,   28.9591713    
   49.0595131     ,   28.9591713     ,   29.0802574    
   49.5059929     ,   29.0802574     ,   29.2025681    
   49.7318840     ,   29.2025681     ,   29.3247662    
   50.0095825     ,   29.3247662     ,   29.4471607    
   50.4998703     ,   29.4471607     ,   29.5710011    
   50.8100967     ,   29.5710011     ,   29.6952057    
   51.0412521     ,   29.6952057     ,   29.8193111    
   51.4695320     ,   29.8193111     ,   29.9444561    
   51.8545418     ,   29.9444561     ,   30.0703754    
   52.0386009     ,   30.0703754     ,   30.1959076    
   52.2668686     ,   30.1959076     ,   30.3213100    
   52.6891823     ,   30.3213100     ,   30.4476814    
   53.1216888     ,   30.4476814     ,   30.5750637    
   53.3939362     ,   30.5750637     ,   30.7025433    
   53.8864021     ,   30.7025433     ,   30.8313427    
   54.3033447     ,   30.8313427     ,   30.9610214    
   54.6539116     ,   30.9610214     ,   31.0912018    
   55.0543976     ,   31.0912018     ,   31.2221489    
   55.3368645     ,   31.2221489     ,   31.3532066    
   55.7256966     ,   31.3532066     ,   31.4849491    
   56.0891266     ,   31.4849491     ,   31.6172295    
   56.2832031     ,   31.6172295     ,   31.7491322    
   56.7094193     ,   31.7491322     ,   31.8818989    
   56.8807793     ,   31.8818989     ,   32.0141678    
   57.2002449     ,   32.0141678     ,   32.1467247    
   57.6378555     ,   32.1467247     ,   32.2801857    
   58.0524063     ,   32.2801857     ,   32.4144173    
   58.6827087     ,   32.4144173     ,   32.5505219    
   58.7517128     ,   32.5505219     ,   32.6855812    
   58.8710594     ,   32.6855812     ,   32.8198662    
   59.1823540     ,   32.8198662     ,   32.9543686    
   59.7313385     ,   32.9543686     ,   33.0902939    
   60.1141624     ,   33.0902939     ,   33.2267799    
   60.7280884     ,   33.2267799     ,   33.3649788    
   60.9885902     ,   33.3649788     ,   33.5030975    
   61.2525978     ,   33.5030975     ,   33.6411552    
   61.3742981     ,   33.6411552     ,   33.7784462    
   61.8745575     ,   33.7784462     ,   33.9168510    
   62.4947510     ,   33.9168510     ,   34.0569382    
   63.1709404     ,   34.0569382     ,   34.1989594    
   63.6930313     ,   34.1989594     ,   34.3421326    
   63.9687920     ,   34.3421326     ,   34.4852562    
   64.4200211     ,   34.4852562     ,   34.6291733    
   64.9598465     ,   34.6291733     ,   34.7742958    
   65.5167465     ,   34.7742958     ,   34.9206886    
   65.5669556     ,   34.9206886     ,   35.0659332    
   66.1214981     ,   35.0659332     ,   35.2124214    
   66.4765854     ,   35.2124214     ,   35.3592033    
   66.8854828     ,   35.3592033     ,   35.5065231    
   67.4338608     ,   35.5065231     ,   35.6550217    
   67.6996841     ,   35.6550217     ,   35.8033752    
   67.8951111     ,   35.8033752     ,   35.9512634    
   68.1761322     ,   35.9512634     ,   36.0990829    
   68.8813171     ,   36.0990829     ,   36.2487717    
   69.2979355     ,   36.2487717     ,   36.3989944    
   69.6353302     ,   36.3989944     ,   36.5493851    
   69.9164276     ,   36.5493851     ,   36.6996880    
   70.4632263     ,   36.6996880     ,   36.8510933    
   70.9189911     ,   36.8510933     ,   37.0031815    
   71.2511292     ,   37.0031815     ,   37.1553955    
   71.9159546     ,   37.1553955     ,   37.3092041    
   72.1158752     ,   37.3092041     ,   37.4625359    
   72.3404617     ,   37.4625359     ,   37.6155090    
   72.4123230     ,   37.6155090     ,   37.7674599    
   72.7330627     ,   37.7674599     ,   37.9194832    
   72.9085617     ,   37.9194832     ,   38.0709496    
   73.2360229     ,   38.0709496     ,   38.2225227    
   73.6574783     ,   38.2225227     ,   38.3746033    
   73.8397903     ,   38.3746033     ,   38.5261650    
   74.0773163     ,   38.5261650     ,   38.6774483    
   74.1802902     ,   38.6774483     ,   38.8278847    
   74.2851639     ,   38.8278847     ,   38.9774933    
   74.6950531     ,   38.9774933     ,   39.1275673    
   74.8166656     ,   39.1275673     ,   39.2768936    
   75.1194763     ,   39.2768936     ,   39.4262390    
   75.5113602     ,   39.4262390     ,   39.5759697    
   76.0601654     ,   39.5759697     ,   39.7267303    
   76.6830673     ,   39.7267303     ,   39.8788147    
   77.1746368     ,   39.8788147     ,   40.0316658    
   77.7598038     ,   40.0316658     ,   40.1856575    
   78.3331451     ,   40.1856575     ,   40.3407288    
   78.7812271     ,   40.3407288     ,   40.4963570    
   79.3607178     ,   40.4963570     ,   40.6530685    
   79.5373383     ,   40.6530685     ,   40.8092308    
   80.0411835     ,   40.8092308     ,   40.9661598    
   80.5265884     ,   40.9661598     ,   41.1237717    
   81.0264282     ,   41.1237717     ,   41.2821159    
   81.3080597     ,   41.2821159     ,   41.4403229    
   81.9553909     ,   41.4403229     ,   41.5998306    
   82.3102646     ,   41.5998306     ,   41.7594795    
   82.5960770     ,   41.7594795     ,   41.9189987    
   82.9485855     ,   41.9189987     ,   42.0786476    
   83.3571320     ,   42.0786476     ,   42.2386398    
   83.6884537     ,   42.2386398     ,   42.3986778    
   83.8207474     ,   42.3986778     ,   42.5579948    
   83.7710342     ,   42.5579948     ,   42.7159004    
   84.1990051     ,   42.7159004     ,   42.8742332    
   84.6455612     ,   42.8742332     ,   43.0330582    
   84.8991470     ,   43.0330582     ,   43.1916428    
   85.0161972     ,   43.1916428     ,   43.3494720    
   85.5548630     ,   43.3494720     ,   43.5081406    
   85.7095184     ,   43.5081406     ,   43.6661987    
   86.2207489     ,   43.6661987     ,   43.8249855    
   86.6153946     ,   43.8249855     ,   43.9840584    
   87.4824753     ,   43.9840584     ,   44.1451645    
   87.9241638     ,   44.1451645     ,   44.3067093    
   88.6580200     ,   44.3067093     ,   44.4697647    
   89.2297897     ,   44.4697647     ,   44.6337204    
   89.6414337     ,   44.6337204     ,   44.7979813    
   89.9683456     ,   44.7979813     ,   44.9622383    
   90.6418228     ,   44.9622383     ,   45.1277428    
   91.3027115     ,   45.1277428     ,   45.2944412    
   91.6638412     ,   45.2944412     ,   45.4612389    
   92.1158981     ,   45.4612389     ,   45.6284599    
   92.6137390     ,   45.6284599     ,   45.7962646    
   93.0899506     ,   45.7962646     ,   45.9645691    
   93.4847641     ,   45.9645691     ,   46.1330795    
   93.6575165     ,   46.1330795     ,   46.3010101    
   93.8574677     ,   46.3010101     ,   46.4684639    
   94.5661469     ,   46.4684639     ,   46.6372261    
   95.0822678     ,   46.6372261     ,   46.8066139    
   95.7563095     ,   46.8066139     ,   46.9771690    
   96.3271027     ,   46.9771690     ,   47.1485214    
   96.5291672     ,   47.1485214     ,   47.3193893    
   96.7047577     ,   47.3193893     ,   47.4896851    
   97.2107391     ,   47.4896851     ,   47.6605492    
   97.3563843     ,   47.6605492     ,   47.8307419    
   97.5361404     ,   47.8307419     ,   48.0003853    
   98.3393631     ,   48.0003853     ,   48.1716080    
   98.4776688     ,   48.1716080     ,   48.3421364    
   98.9585495     ,   48.3421364     ,   48.5131378    
   99.6734848     ,   48.5131378     ,   48.6853943    
   99.9852829     ,   48.6853943     ,   48.8575401    
   100.285019     ,   48.8575401     ,   49.0295372    
   100.579414     ,   49.0295372     ,   49.2013702    
   101.012955     ,   49.2013702     ,   49.3735008    
   101.624435     ,   49.3735008     ,   49.5465164    
   101.852921     ,   49.5465164     ,   49.7191467    
   102.673073     ,   49.7191467     ,   49.8933372    
   103.236214     ,   49.8933372     ,   50.0682335    
   103.683563     ,   50.0682335     ,   50.2434464    
   104.477936     ,   50.2434464     ,   50.4201050    
   104.847046     ,   50.4201050     ,   50.5968170    
   105.098465     ,   50.5968170     ,   50.7731972    
   105.395241     ,   50.7731972     ,   50.9493980    
   105.440575     ,   50.9493980     ,   51.1246109    
   106.064743     ,   51.1246109     ,   51.3007011    
   106.531601     ,   51.3007011     ,   51.4771576    
   106.970634     ,   51.4771576     ,   51.6538887    
   107.076492     ,   51.6538887     ,   51.8298340    
   107.510590     ,   51.8298340     ,   52.0060387    
   107.805313     ,   52.0060387     ,   52.1820602    
   108.118416     ,   52.1820602     ,   52.3579597    
   108.358223     ,   52.3579597     ,   52.5335083    
   108.918335     ,   52.5335083     ,   52.7097092    
   109.772942     ,   52.7097092     ,   52.8874779    
   110.513420     ,   52.8874779     ,   53.0664406    
   111.286140     ,   53.0664406     ,   53.2466888    
   112.173073     ,   53.2466888     ,   53.4285622    
   112.684082     ,   53.4285622     ,   53.6108856    
   113.170815     ,   53.6108856     ,   53.7935829    
   113.609604     ,   53.7935829     ,   53.9765053    
   114.407364     ,   53.9765053     ,   54.1607475    
   114.892578     ,   54.1607475     ,   54.3453445    
   114.980537     ,   54.3453445     ,   54.5290871    
   115.382072     ,   54.5290871     ,   54.7129326    
   115.835648     ,   54.7129326     ,   54.8970375    
   116.583931     ,   54.8970375     ,   55.0822830    
   117.383850     ,   55.0822830     ,   55.2688141    
   117.787933     ,   55.2688141     ,   55.4554367    
   118.177757     ,   55.4554367     ,   55.6421089    
   118.563217     ,   55.6421089     ,   55.8288193    
   119.178062     ,   55.8288193     ,   56.0162430    
   119.119667     ,   56.0162430     ,   56.2023888    
   119.961426     ,   56.2023888     ,   56.3899155    
   120.527107     ,   56.3899155     ,   56.5780029    
   120.824249     ,   56.5780029     ,   56.7658577    
   121.255745     ,   56.7658577     ,   56.9538765    
   122.249008     ,   56.9538765     ,   57.1436882    
   122.820488     ,   57.1436882     ,   57.3340569    
   123.234772     ,   57.3340569     ,   57.5245209    
   123.398209     ,   57.5245209     ,   57.7143593    
   124.393906     ,   57.7143593     ,   57.9059677    
   124.800316     ,   57.9059677     ,   58.0976410    
   125.402504     ,   58.0976410     ,   58.2899399    
   125.826324     ,   58.2899399     ,   58.4823494    
   126.532356     ,   58.4823494     ,   58.6756744    
   127.065819     ,   58.6756744     ,   58.8694153    
   127.552132     ,   58.8694153     ,   59.0634346    
   127.813339     ,   59.0634346     ,   59.2570953    
   128.575363     ,   59.2570953     ,   59.4518089    
   128.766998     ,   59.4518089     ,   59.6459694    
   129.420547     ,   59.6459694     ,   59.8408699    
   129.656128     ,   59.8408699     ,   60.0353432    
   130.545898     ,   60.0353432     ,   60.2312050    
   130.831940     ,   60.2312050     ,   60.4267731    
   131.354385     ,   60.4267731     ,   60.6227074    
   132.142517     ,   60.6227074     ,   60.8197327    
   132.680771     ,   60.8197327     ,   61.0171547    
   133.159531     ,   61.0171547     ,   61.2148056    
   133.397598     ,   61.2148056     ,   61.4120255    
   133.689621     ,   61.4120255     ,   61.6089668    
   134.027451     ,   61.6089668     ,   61.8057556    
   134.727554     ,   61.8057556     ,   62.0033760    
   135.236572     ,   62.0033760     ,   62.2013054    
   135.308548     ,   62.2013054     ,   62.3983612    
   135.909775     ,   62.3983612     ,   62.5959740    
   136.374344     ,   62.5959740     ,   62.7937698    
   136.829086     ,   62.7937698     ,   62.9917259    
   137.623657     ,   62.9917259     ,   63.1907425    
   138.291000     ,   63.1907425     ,   63.3904762    
   138.726791     ,   63.3904762     ,   63.5903091    
   139.275620     ,   63.5903091     ,   63.7905350    
   139.280991     ,   63.7905350     ,   63.9897194    
   139.838242     ,   63.9897194     ,   64.1893234    
   140.043518     ,   64.1893234     ,   64.3884125    
   140.448395     ,   64.3884125     ,   64.5875244    
   140.940475     ,   64.5875244     ,   64.7868805    
   141.654861     ,   64.7868805     ,   64.9870605    
   142.298386     ,   64.9870605     ,   65.1878662    
   142.767609     ,   65.1878662     ,   65.3888474    
   143.196701     ,   65.3888474     ,   65.5899048    
   143.566238     ,   65.5899048     ,   65.7908783    
   144.065475     ,   65.7908783     ,   65.9920959    
   144.887833     ,   65.9920959     ,   66.1943893    
   145.383835     ,   66.1943893     ,   66.3969193    
   146.241211     ,   66.3969193     ,   66.6006012    
   146.739029     ,   66.6006012     ,   66.8045120    
   147.213943     ,   66.8045120     ,   67.0085983    
   147.344528     ,   67.0085983     ,   67.2119827    
   148.211716     ,   67.2119827     ,   67.4165268    
   148.311768     ,   67.4165268     ,   67.6202927    
   148.844376     ,   67.6202927     ,   67.8243713    
   149.145691     ,   67.8243713     ,   68.0281830    
   149.814163     ,   68.0281830     ,   68.2326508    
   150.558350     ,   68.2326508     ,   68.4379501    
   150.835068     ,   68.4379501     ,   68.6429214    
   151.277390     ,   68.6429214     ,   68.8479691    
   152.037445     ,   68.8479691     ,   69.0538864    
   152.813522     ,   69.0538864     ,   69.2607040    
